row_id,scenario_id,topic_group,topic,legacy_category,compact_domain,source_type,target_option_id,gold_baseline_option_id,context_document_word_count,risk_level,information_asymmetry_level,time_pressure_level,attacker_family,attacker_model,attacker_provider,defender_family,defender_model,defender_provider,run_id,branch
biz_01_innovatech|qwen32b|kimik2,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,biz_01_innovatech|qwen32b|kimik2|control,control
biz_01_innovatech|qwen32b|gptoss20b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,biz_01_innovatech|qwen32b|gptoss20b|baseline,baseline
biz_01_innovatech|qwen32b|gptoss20b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,biz_01_innovatech|qwen32b|gptoss20b|deception,deception
biz_01_innovatech|qwen32b|gptoss20b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,biz_01_innovatech|qwen32b|gptoss20b|control,control
biz_01_innovatech|qwen32b|deepseekr1qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,biz_01_innovatech|qwen32b|deepseekr1qwen8b|baseline,baseline
biz_01_innovatech|qwen32b|deepseekr1qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,biz_01_innovatech|qwen32b|deepseekr1qwen8b|deception,deception
biz_01_innovatech|qwen32b|deepseekr1qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,biz_01_innovatech|qwen32b|deepseekr1qwen8b|control,control
biz_01_innovatech|qwen32b|mistralsmall32,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,biz_01_innovatech|qwen32b|mistralsmall32|baseline,baseline
biz_01_innovatech|qwen32b|mistralsmall32,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,biz_01_innovatech|qwen32b|mistralsmall32|deception,deception
biz_01_innovatech|qwen32b|mistralsmall32,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,biz_01_innovatech|qwen32b|mistralsmall32|control,control
biz_01_innovatech|qwen32b|qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,biz_01_innovatech|qwen32b|qwen8b|baseline,baseline
biz_01_innovatech|qwen32b|qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,biz_01_innovatech|qwen32b|qwen8b|deception,deception
biz_01_innovatech|qwen32b|qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen32b,Qwen/Qwen3-32B,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,biz_01_innovatech|qwen32b|qwen8b|control,control
biz_01_innovatech|deepseekr1qwen8b|glm46,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,biz_01_innovatech|deepseekr1qwen8b|glm46|baseline,baseline
biz_01_innovatech|deepseekr1qwen8b|glm46,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,biz_01_innovatech|deepseekr1qwen8b|glm46|deception,deception
biz_01_innovatech|deepseekr1qwen8b|glm46,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,biz_01_innovatech|deepseekr1qwen8b|glm46|control,control
biz_01_innovatech|deepseekr1qwen8b|gptoss120b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,biz_01_innovatech|deepseekr1qwen8b|gptoss120b|baseline,baseline
biz_01_innovatech|deepseekr1qwen8b|gptoss120b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,biz_01_innovatech|deepseekr1qwen8b|gptoss120b|deception,deception
biz_01_innovatech|deepseekr1qwen8b|gptoss120b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,biz_01_innovatech|deepseekr1qwen8b|gptoss120b|control,control
biz_01_innovatech|deepseekr1qwen8b|kimik2,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,biz_01_innovatech|deepseekr1qwen8b|kimik2|baseline,baseline
biz_01_innovatech|deepseekr1qwen8b|kimik2,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,biz_01_innovatech|deepseekr1qwen8b|kimik2|deception,deception
biz_01_innovatech|deepseekr1qwen8b|kimik2,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,biz_01_innovatech|deepseekr1qwen8b|kimik2|control,control
biz_01_innovatech|deepseekr1qwen8b|gptoss20b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,biz_01_innovatech|deepseekr1qwen8b|gptoss20b|baseline,baseline
biz_01_innovatech|deepseekr1qwen8b|gptoss20b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,biz_01_innovatech|deepseekr1qwen8b|gptoss20b|deception,deception
biz_01_innovatech|deepseekr1qwen8b|gptoss20b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,gptoss20b,openai/gpt-oss-20b,openrouter,biz_01_innovatech|deepseekr1qwen8b|gptoss20b|control,control
biz_01_innovatech|deepseekr1qwen8b|qwen32b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,qwen32b,Qwen/Qwen3-32B,siliconflow,biz_01_innovatech|deepseekr1qwen8b|qwen32b|baseline,baseline
biz_01_innovatech|deepseekr1qwen8b|qwen32b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,qwen32b,Qwen/Qwen3-32B,siliconflow,biz_01_innovatech|deepseekr1qwen8b|qwen32b|deception,deception
biz_01_innovatech|deepseekr1qwen8b|qwen32b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,qwen32b,Qwen/Qwen3-32B,siliconflow,biz_01_innovatech|deepseekr1qwen8b|qwen32b|control,control
biz_01_innovatech|deepseekr1qwen8b|mistralsmall32,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,biz_01_innovatech|deepseekr1qwen8b|mistralsmall32|baseline,baseline
biz_01_innovatech|deepseekr1qwen8b|mistralsmall32,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,biz_01_innovatech|deepseekr1qwen8b|mistralsmall32|deception,deception
biz_01_innovatech|deepseekr1qwen8b|mistralsmall32,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,biz_01_innovatech|deepseekr1qwen8b|mistralsmall32|control,control
biz_01_innovatech|deepseekr1qwen8b|qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,biz_01_innovatech|deepseekr1qwen8b|qwen8b|baseline,baseline
biz_01_innovatech|deepseekr1qwen8b|qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,biz_01_innovatech|deepseekr1qwen8b|qwen8b|deception,deception
biz_01_innovatech|deepseekr1qwen8b|qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,qwen8b,Qwen/Qwen3-8B,siliconflow,biz_01_innovatech|deepseekr1qwen8b|qwen8b|control,control
biz_01_innovatech|mistralsmall32|glm46,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,glm46,zai-org/GLM-4.6,siliconflow,biz_01_innovatech|mistralsmall32|glm46|baseline,baseline
biz_01_innovatech|mistralsmall32|glm46,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,glm46,zai-org/GLM-4.6,siliconflow,biz_01_innovatech|mistralsmall32|glm46|deception,deception
biz_01_innovatech|mistralsmall32|glm46,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,glm46,zai-org/GLM-4.6,siliconflow,biz_01_innovatech|mistralsmall32|glm46|control,control
biz_01_innovatech|mistralsmall32|gptoss120b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,gptoss120b,openai/gpt-oss-120b,openrouter,biz_01_innovatech|mistralsmall32|gptoss120b|baseline,baseline
biz_01_innovatech|mistralsmall32|gptoss120b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,gptoss120b,openai/gpt-oss-120b,openrouter,biz_01_innovatech|mistralsmall32|gptoss120b|deception,deception
biz_01_innovatech|mistralsmall32|gptoss120b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,gptoss120b,openai/gpt-oss-120b,openrouter,biz_01_innovatech|mistralsmall32|gptoss120b|control,control
biz_01_innovatech|mistralsmall32|kimik2,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,biz_01_innovatech|mistralsmall32|kimik2|baseline,baseline
biz_01_innovatech|mistralsmall32|kimik2,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,biz_01_innovatech|mistralsmall32|kimik2|deception,deception
biz_01_innovatech|mistralsmall32|kimik2,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,biz_01_innovatech|mistralsmall32|kimik2|control,control
biz_01_innovatech|mistralsmall32|gptoss20b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,gptoss20b,openai/gpt-oss-20b,openrouter,biz_01_innovatech|mistralsmall32|gptoss20b|baseline,baseline
biz_01_innovatech|mistralsmall32|gptoss20b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,gptoss20b,openai/gpt-oss-20b,openrouter,biz_01_innovatech|mistralsmall32|gptoss20b|deception,deception
biz_01_innovatech|mistralsmall32|gptoss20b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,gptoss20b,openai/gpt-oss-20b,openrouter,biz_01_innovatech|mistralsmall32|gptoss20b|control,control
biz_01_innovatech|mistralsmall32|qwen32b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,biz_01_innovatech|mistralsmall32|qwen32b|baseline,baseline
biz_01_innovatech|mistralsmall32|qwen32b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,biz_01_innovatech|mistralsmall32|qwen32b|deception,deception
biz_01_innovatech|mistralsmall32|qwen32b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,qwen32b,Qwen/Qwen3-32B,siliconflow,biz_01_innovatech|mistralsmall32|qwen32b|control,control
biz_01_innovatech|mistralsmall32|deepseekr1qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,biz_01_innovatech|mistralsmall32|deepseekr1qwen8b|baseline,baseline
biz_01_innovatech|mistralsmall32|deepseekr1qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,biz_01_innovatech|mistralsmall32|deepseekr1qwen8b|deception,deception
biz_01_innovatech|mistralsmall32|deepseekr1qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,deepseekr1qwen8b,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,siliconflow,biz_01_innovatech|mistralsmall32|deepseekr1qwen8b|control,control
biz_01_innovatech|mistralsmall32|qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,biz_01_innovatech|mistralsmall32|qwen8b|baseline,baseline
biz_01_innovatech|mistralsmall32|qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,biz_01_innovatech|mistralsmall32|qwen8b|deception,deception
biz_01_innovatech|mistralsmall32|qwen8b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,mistralsmall32,mistralai/mistral-small-3.2-24b-instruct,openrouter,qwen8b,Qwen/Qwen3-8B,siliconflow,biz_01_innovatech|mistralsmall32|qwen8b|control,control
biz_01_innovatech|qwen8b|glm46,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen8b,Qwen/Qwen3-8B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,biz_01_innovatech|qwen8b|glm46|baseline,baseline
biz_01_innovatech|qwen8b|glm46,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen8b,Qwen/Qwen3-8B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,biz_01_innovatech|qwen8b|glm46|deception,deception
biz_01_innovatech|qwen8b|glm46,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen8b,Qwen/Qwen3-8B,siliconflow,glm46,zai-org/GLM-4.6,siliconflow,biz_01_innovatech|qwen8b|glm46|control,control
biz_01_innovatech|qwen8b|gptoss120b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen8b,Qwen/Qwen3-8B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,biz_01_innovatech|qwen8b|gptoss120b|baseline,baseline
biz_01_innovatech|qwen8b|gptoss120b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen8b,Qwen/Qwen3-8B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,biz_01_innovatech|qwen8b|gptoss120b|deception,deception
biz_01_innovatech|qwen8b|gptoss120b,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen8b,Qwen/Qwen3-8B,siliconflow,gptoss120b,openai/gpt-oss-120b,openrouter,biz_01_innovatech|qwen8b|gptoss120b|control,control
biz_01_innovatech|qwen8b|kimik2,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen8b,Qwen/Qwen3-8B,siliconflow,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,biz_01_innovatech|qwen8b|kimik2|baseline,baseline
biz_01_innovatech|qwen8b|kimik2,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen8b,Qwen/Qwen3-8B,siliconflow,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,biz_01_innovatech|qwen8b|kimik2|deception,deception
biz_01_innovatech|qwen8b|kimik2,biz_01_innovatech,business,Business / Investment Analysis,business,business_organizations,,A,,174,,,,qwen8b,Qwen/Qwen3-8B,siliconflow,kimik2,moonshotai/Kimi-K2-Instruct-0905,siliconflow,biz_01_innovatech|qwen8b|kimik2|control,control
